link_id,vdf_type,from_node_id,to_node_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,preload_volume,person_volume,travel_time,speed,speed_ratio,VOC,DOC,capacity,queue,avg_waiting_time_in_min,qdf,lanes,D,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_sov,person_vol_hov2,person_vol_hov3,person_vol_sut,person_vol_mut,obs_count,upper_bound_type,dev,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,TT_0,TT_1,TT_2,TT_3,TT_4,TT_5,TT_6,TT_7,TT_8,TT_9,TT_10,TT_11,TT_12,TT_13,TT_14,TT_15,TT_16,TT_17,TT_18,TT_19,SVol_0,SVol_1,SVol_2,SVol_3,SVol_4,SVol_5,SVol_6,SVol_7,SVol_8,SVol_9,SVol_10,SVol_11,SVol_12,SVol_13,SVol_14,SVol_15,SVol_16,SVol_17,SVol_18,SVol_19,notes
201601BA,qvdf,202481,202477,,,-1,0,-1,-1,3,,3,1500_1800,507.817,2.355,507.817,0.735,38.031,0.951,0.242,0.257,700.000,0.000,0.036,0.355,1.000,180.200,1.169,1.195,0.117,0.000,40.000,34.000,0.498,1.000,38.031,32.127,236.622,6.222,236.622,6.222,0.306,0.000,"LINESTRING (-112.429623 33.726268, -112.437714 33.726260)",505.5,0.0,0.0,0.0,0.0,545.1,0,-37.2,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.915,39.662,39.408,39.155,38.901,38.648,38.394,38.141,36.156,38.606,39.129,39.651,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,507.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201602AB,qvdf,617,202477,,,-1,0,-1,-1,9,,9,1500_1800,361.248,2.286,361.248,1.867,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,14.243,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,224.805,11.240,224.805,11.240,0.000,0.000,"LINESTRING (-112.442503 33.732684, -112.439211 33.724084)",359.0,0.0,0.0,0.0,0.0,406.4,0,-45.2,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,361.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201602BA,qvdf,202477,617,,,-1,0,-1,-1,9,,9,1500_1800,507.817,2.355,507.817,1.867,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,20.022,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,316.014,15.801,316.014,15.801,0.000,0.000,"LINESTRING (-112.436217 33.725230, -112.439509 33.733830)",505.5,0.0,0.0,0.0,0.0,545.1,0,-37.2,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,507.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201603AB,qvdf,2142,202796,,,-1,0,-1,1,9,,9,1500_1800,441.251,2.597,441.251,3.245,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,17.398,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,477.235,23.862,477.235,23.862,0.000,0.000,"LINESTRING (-112.428089 33.710917, -112.424813 33.695465)",438.7,0.0,0.0,0.0,0.0,325.3,0,116.0,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,441.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201603BA,qvdf,202796,2142,,,-1,0,-1,1,9,,9,1500_1800,446.902,2.698,446.902,3.245,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,17.620,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,483.346,24.167,483.346,24.167,0.000,0.000,"LINESTRING (-112.421677 33.696129, -112.424953 33.711581)",444.2,0.0,0.0,0.0,0.0,424.6,0,22.3,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24,446.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201604AB,qvdf,202476,202809,,,-1,0,-1,1,4,,4,1500_1800,1169.407,7.676,1169.407,1.195,35.833,0.896,0.390,0.415,500.000,0.000,0.124,0.355,2.000,207.483,1.169,1.195,0.263,0.000,40.000,34.000,0.498,1.000,35.833,30.063,834.313,23.283,834.313,23.283,2.425,0.000,"LINESTRING (-112.410855 33.697082, -112.413552 33.687294)",1161.7,0.0,0.0,0.0,0.0,1109.0,0,60.4,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.999,37.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,39.814,39.257,38.699,38.142,37.584,37.027,36.469,35.923,33.942,36.801,38.001,39.200,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1169.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201604BA,qvdf,202809,202476,,,-1,0,-1,1,4,,4,1500_1800,1621.874,7.675,1621.874,1.287,33.266,0.832,0.541,0.576,500.000,0.000,0.217,0.355,2.000,287.763,1.169,1.195,0.458,0.000,40.000,34.000,0.498,1.000,33.266,27.688,1157.126,34.784,1157.126,34.784,5.856,0.751,"LINESTRING (-112.410462 33.686442, -112.407765 33.696230)",1614.2,0.0,0.0,0.0,0.0,1501.5,0,120.4,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.999,37.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,39.718,38.871,38.024,37.177,36.330,35.483,34.636,33.484,31.356,34.811,36.757,38.703,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1621.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201605AB,qvdf,202476,202480,,,-1,0,-1,1,4,,4,1500_1800,1621.874,7.675,1621.874,2.032,33.266,0.832,0.541,0.576,500.000,0.000,0.342,0.355,2.000,287.763,1.169,1.195,0.458,0.000,40.000,34.000,0.498,1.000,33.266,27.688,1826.862,54.917,1826.862,54.917,9.245,1.185,"LINESTRING (-112.407707 33.696655, -112.407700 33.712998)",1614.2,0.0,0.0,0.0,0.0,1501.5,0,120.4,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.999,37.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,39.718,38.871,38.024,37.177,36.330,35.483,34.636,33.484,31.356,34.811,36.757,38.703,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,1621.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201605BA,qvdf,202480,202476,,,-1,0,-1,1,4,,4,1500_1800,1169.407,7.676,1169.407,1.886,35.833,0.896,0.390,0.415,500.000,0.000,0.196,0.355,2.000,207.483,1.169,1.195,0.263,0.000,40.000,34.000,0.498,1.000,35.833,30.063,1317.208,36.759,1317.208,36.759,3.829,0.000,"LINESTRING (-112.410906 33.713000, -112.410913 33.696657)",1161.7,0.0,0.0,0.0,0.0,1109.0,0,60.4,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,39.999,37.999,39.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,39.814,39.257,38.699,38.142,37.584,37.027,36.469,35.923,33.942,36.801,38.001,39.200,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1169.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201606AB,qvdf,202796,202809,115-04405,US-60-EASTBOUND,1,0,2,1,2,,2,1500_1800,4339.583,668.002,4339.583,1.651,32.461,0.706,0.804,0.847,900.000,0.000,0.486,0.351,2.000,762.068,1.000,1.240,0.754,0.000,46.000,39.100,0.600,1.000,32.461,26.918,3876.289,119.414,3876.289,119.414,35.146,20.275,"LINESTRING (-112.424242 33.694542, -112.413004 33.685613)",3671.6,0.0,0.0,0.0,0.0,4294.7,0,44.9,45.977,45.906,45.836,45.765,45.695,45.625,45.554,43.253,45.638,45.737,45.835,45.934,45.972,45.890,45.807,45.724,45.641,45.558,45.476,45.393,45.310,45.227,45.144,45.061,44.979,44.896,42.559,44.993,45.109,45.225,45.341,45.458,45.574,45.690,45.806,45.923,45.646,44.583,43.520,42.457,41.394,40.331,41.127,32.390,28.823,40.549,41.384,44.154,46.000,46.000,46.000,46.000,46.000,46.000,46.000,46.000,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,4271.86,0.00,4.33,4.23,4.14,4.04,3.95,3.87,3.78,3.70,3.62,3.54,3.46,3.38,3.31,3.24,3.17,3.10,3.03,2.96,period-based
201606BA,qvdf,202809,202796,115+05201,US-60-WESTBOUND,1,0,15,1,2,,2,1500_1800,4596.871,632.066,4596.871,1.541,34.780,0.756,0.851,0.851,900.000,0.000,0.376,0.333,2.000,766.144,1.550,1.124,1.180,0.000,46.000,39.100,0.254,1.000,34.780,30.075,4106.109,118.060,4106.109,118.060,28.796,13.044,"LINESTRING (-112.411010 33.688123, -112.422248 33.697052)",3964.8,0.0,0.0,0.0,0.0,4319.1,0,277.8,45.988,45.953,45.918,45.884,45.849,45.814,45.779,43.478,45.820,45.869,45.918,45.967,45.985,45.939,45.893,45.847,45.802,45.756,45.710,45.664,45.619,45.573,45.527,45.481,45.436,45.390,43.094,45.443,45.508,45.572,45.636,45.700,45.764,45.829,45.893,45.957,45.592,44.369,43.146,41.922,40.699,41.782,40.562,32.056,30.776,37.151,43.509,43.196,46.000,46.000,46.000,46.000,46.000,46.000,46.000,46.000,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,4527.80,0.00,4.33,4.24,4.16,4.07,3.99,3.91,3.83,3.76,3.68,3.61,3.54,3.47,3.40,3.34,3.27,3.21,3.14,3.08,period-based
201607AB,qvdf,619,202480,,,-1,0,-1,1,9,,9,1500_1800,201.389,1.301,201.389,2.459,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,7.940,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,165.052,8.253,165.052,8.253,0.000,0.000,"LINESTRING (-112.395105 33.712100, -112.409022 33.714577)",200.1,0.0,0.0,0.0,0.0,163.5,0,37.9,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,201.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201607BA,qvdf,202480,619,,,-1,0,-1,1,9,,9,1500_1800,287.679,1.181,287.679,2.459,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,11.343,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,235.773,11.789,235.773,11.789,0.000,0.000,"LINESTRING (-112.409584 33.711421, -112.395667 33.708944)",286.5,0.0,0.0,0.0,0.0,204.9,0,82.8,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,287.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201610AB,qvdf,202482,202475,,,-1,0,-1,-1,3,,3,1500_1800,331.917,0.700,331.917,0.610,41.944,0.975,0.158,0.168,700.000,0.000,0.015,0.355,1.000,117.782,1.169,1.195,0.057,0.000,43.000,36.550,0.498,1.000,41.944,35.542,141.629,3.377,141.629,3.377,0.083,0.000,"LINESTRING (-112.412297 33.723055, -112.404888 33.723059)",331.2,0.0,0.0,0.0,0.0,153.7,0,178.3,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.955,42.821,42.688,42.554,42.420,42.286,42.152,42.018,39.880,42.275,42.547,42.819,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,331.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201610BA,qvdf,202475,202482,,,-1,0,-1,-1,3,,3,1500_1800,315.059,0.704,315.059,0.609,42.031,0.977,0.150,0.160,700.000,0.000,0.014,0.355,1.000,111.799,1.169,1.195,0.052,0.000,43.000,36.550,0.498,1.000,42.031,35.625,134.436,3.198,134.436,3.198,0.072,0.000,"LINESTRING (-112.404888 33.726265, -112.412297 33.726261)",314.4,0.0,0.0,0.0,0.0,113.7,0,201.4,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.959,42.836,42.714,42.591,42.468,42.346,42.223,42.100,39.962,42.337,42.586,42.834,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,315.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201611AB,qvdf,202478,202482,,,-1,0,-1,-1,4,,4,1500_1800,308.277,3.384,308.277,0.786,38.488,0.962,0.206,0.219,500.000,0.000,0.030,0.355,1.000,109.393,1.169,1.195,0.089,0.000,40.000,34.000,0.498,1.000,38.488,32.559,155.501,4.040,155.501,4.040,0.153,0.000,"LINESTRING (-112.413841 33.731988, -112.413900 33.724671)",304.9,0.0,0.0,0.0,0.0,460.9,0,-152.7,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,37.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,40.000,39.936,39.742,39.549,39.356,39.162,38.969,38.776,38.582,36.597,38.945,39.341,39.736,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,308.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201611BA,qvdf,202482,202478,,,-1,0,-1,-1,4,,4,1500_1800,511.027,3.440,511.027,0.827,36.612,0.915,0.341,0.363,500.000,0.000,0.070,0.355,1.000,181.339,1.169,1.195,0.209,0.000,40.000,34.000,0.498,1.000,36.612,30.791,257.772,7.041,257.772,7.041,0.596,0.000,"LINESTRING (-112.410694 33.724645, -112.410635 33.731962)",507.6,0.0,0.0,0.0,0.0,633.4,0,-122.4,40.000,40.000,40.000,40.000,40.000,40.000,40.000,38.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.999,39.999,39.999,39.999,39.999,39.999,39.999,37.999,39.999,39.999,39.999,39.999,40.000,40.000,40.000,40.000,40.000,39.851,39.404,38.957,38.510,38.063,37.616,37.169,37.349,35.363,37.477,38.423,39.369,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,511.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201613AB,qvdf,2136,202474,,,-1,0,-1,-1,9,,9,1500_1800,131.590,0.116,131.590,1.445,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,5.188,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,63.387,3.169,63.387,3.169,0.000,0.000,"LINESTRING (-112.405049 33.731788, -112.405825 33.724829)",131.5,0.0,0.0,0.0,0.0,17.1,0,114.5,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.993,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.002,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,131.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201613BA,qvdf,202474,2136,,,-1,0,-1,-1,9,,9,1500_1800,127.515,0.116,127.515,1.445,20.000,1.000,0.000,0.000,99999.000,0.000,0.000,0.355,9.000,5.028,1.169,1.195,0.000,0.000,20.000,17.000,0.498,1.000,20.000,17.000,61.424,3.071,61.424,3.071,0.000,0.000,"LINESTRING (-112.402639 33.724473, -112.401863 33.731432)",127.4,0.0,0.0,0.0,0.0,23.4,0,104.1,20.000,20.000,20.000,20.000,20.000,20.000,20.000,18.995,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.003,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,19.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,127.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201614AB,qvdf,202474,202484,,,-1,0,-1,-1,3,,3,1500_1800,206.402,0.584,206.402,0.781,42.521,0.989,0.098,0.105,700.000,0.000,0.009,0.355,1.000,73.242,1.169,1.195,0.025,0.000,43.000,36.550,0.498,1.000,42.521,36.093,114.176,2.685,114.176,2.685,0.030,0.000,"LINESTRING (-112.404221 33.723048, -112.394616 33.723116)",205.8,0.0,0.0,0.0,0.0,131.3,0,75.1,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.980,42.920,42.860,42.799,42.739,42.679,42.619,42.559,40.415,42.677,42.798,42.919,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,206.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
201614BA,qvdf,202484,202474,,,-1,0,-1,-1,3,,3,1500_1800,185.469,0.588,185.469,0.779,42.600,0.991,0.088,0.094,700.000,0.000,0.007,0.355,1.000,65.814,1.169,1.195,0.021,0.000,43.000,36.550,0.498,1.000,42.600,36.168,102.596,2.408,102.596,2.408,0.022,0.000,"LINESTRING (-112.394638 33.726322, -112.404243 33.726254)",184.9,0.0,0.0,0.0,0.0,97.6,0,87.8,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,40.850,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,42.983,42.933,42.883,42.832,42.782,42.732,42.682,42.631,40.487,42.731,42.832,42.933,43.000,43.000,43.000,43.000,43.000,43.000,43.000,43.000,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,185.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,period-based
